id,name,link,price,city,date,seller_name
6554716,ÁR ALATT Lenovo ThinkPad Pro dokkoló állomás (40AH)Ingyen szállítás 68 megtekintés,https://hardverapro.hu/apro/ar_alatt_lenovo_thinkpad_pro_dokkolo_allomas_40ah_4/hsz_1-50.html,16 000 Ft,Dunaújváros, 2024-05-14 04:19,Business1
6554715,ÁR ALATT ThinkPad USB -C Dock (40A9) univerzális dokkolási megoldás Ingyenes szállítás,https://hardverapro.hu/apro/ar_alatt_thinkpad_usb_c_dock_40a9_univerzalis_dokk_4/hsz_1-50.html,22 000 Ft,Dunaújváros, 2024-05-14 04:17,Business1
6539176,Lenovo ThinkPad Workstation Dock 40A5,https://hardverapro.hu/apro/lenovo_thinkpad_workstation_dock_40a5_5/hsz_1-50.html,15 000 Ft,Dunaújváros, 2024-05-01 05:29,Business1
6540314,ThinkPad Hybrid USB -C USB -A Dock 40AF Új ára 80.000 Forint Ingyen szállítás,https://hardverapro.hu/apro/thinkpad_hybrid_usb_c_usb_a_dock_40af_uj_ara_80_00_5/hsz_1-50.html,34 000 Ft,Dunaújváros, 2024-05-02 06:22,Business1
6546250,HP EliteBook 840 G6 -i7 8665U/16GB/256GB SSD/Magyar nyelvű billentyűzettel,https://hardverapro.hu/apro/hp_elitebook_840_g6_i7_8665u_16gb_256gb_ssd_magyar/hsz_1-50.html,100 000 Ft,Dunaújváros, 2024-05-07 06:54,Business1
6534546,DELL WD15 Type-C Fekete +130W Töltő Ingyen szállítás,https://hardverapro.hu/apro/dell_wd15_type-c_fekete_130w_tolto_ingyen_szallita_3/hsz_1-50.html,20 000 Ft,Dunaújváros, 2024-04-27 06:37,Business1
6540316,AKCIÓ Új Dobozos Macbook Pro dokkoló új ára 70.000 forint,https://hardverapro.hu/apro/akcio_uj_dobozos_macbook_pro_dokkolo_uj_ara_70_000_6/hsz_1-50.html,16 000 Ft,Dunaújváros, 2024-05-02 06:25,Business1
6537839,Új Gyári Lenovo 65W Notebook adapter USB-C csatlakozóval,https://hardverapro.hu/apro/uj_gyari_lenovo_65w_notebook_adapter_usb-c_csatlak_5/hsz_1-50.html,7 000 Ft,Dunaújváros, 2024-04-29 19:07,Business1
6537838,lenovo DU9033S1 Onelink Pro Dock TÖBB DARAB Töltő nincs benne az árban,https://hardverapro.hu/apro/lenovo_du9033s1_onelink_pro_dock_tobb_darab_tolto_2/hsz_1-50.html,2 000 Ft,Dunaújváros, 2024-04-29 19:05,Business1
6531178,"Lenovo IdeaPad 1 15ALC7 Ryzen 5 5500U/16GB/512GB, 3 hónapos!",https://hardverapro.hu/apro/lenovo_ideapad_1_15alc7_ryzen_5_5500u_16gb_512gb_3/hsz_1-50.html,159 990 Ft,XVIII. kerület, 2024-04-24 11:43,tjslow88
6554886,"Gigabyte G5 i5-12500H, RTX 4060 8GB, 16GB RAM, 512GB SSD, 1.5 év garancia",https://hardverapro.hu/apro/gigabyte_g5_i5-12500h_rtx_4060_8gb_16gb_ram_512gb_5/hsz_1-50.html,340 000 Ft,Nyíregyháza, 2024-05-14 10:03,agnozia
6537193,"Új Lenovo LOQ i5-12450H, RTX 4050 6GB, 16GB RAM, 512 GB SSD 2,5 év garancia",https://hardverapro.hu/apro/uj_lenovo_loq_i5-12450h_rtx_4050_6gb_16gb_ram_512_2/hsz_1-50.html,320 000 Ft,Nyíregyháza, 2024-04-29 11:47,agnozia
6546168,IBM/Lenovo laptop adapter 65W töltő center pin,https://hardverapro.hu/apro/ibm_lenovo_laptop_adapter_65w_tolto_center_pin_8/hsz_1-50.html,5 000 Ft,Budapest, 2024-05-06 23:27,_Morpheus
6546167,Lenovo ThinkPad 65W AC Adapter USB Type-C 4X20M26272 új bontatlan dobozos,https://hardverapro.hu/apro/lenovo_thinkpad_65w_ac_adapter_usb_type-c_4x20m262/hsz_1-50.html,8 000 Ft,Budapest, 2024-05-06 23:27,_Morpheus
6546166,Lenovo ThinkPad AC Adapter slim tip téglalap alakú 65W I 90W I 135W I 170W,https://hardverapro.hu/apro/lenovo_thinkpad_ac_adapter_slim_tip_teglalap_alaku_8/hsz_1-50.html,4 000 Ft,Budapest, 2024-05-06 23:26,_Morpheus
6546157,Lenovo ThinkPad AC Adapter 65W slim tip téglalap alakú csatlakozó. Több darab.,https://hardverapro.hu/apro/lenovo_thinkpad_ac_adapter_65w_slim_tip_teglalap_a/hsz_1-50.html,4 000 Ft,Budapest, 2024-05-06 23:22,_Morpheus
6530715,Asus TUF Gaming F15 gamer laptop eladó/cserélem Macbook Pro-ra.,https://hardverapro.hu/apro/asus_tuf_gaming_f15_gamer_laptop_elado_cserelem_ma/hsz_1-50.html,299 000 Ft,Budapest, 2024-04-23 21:42,Tomi2444
6536655,"-61% Samsung Galaxy Book2 Pro 13:i5 1240P,8GB,256GB,13.3"" AMOLED,400nit 100%sRGB,WiFi 6E,csupán 870g",https://hardverapro.hu/apro/61_samsung_galaxy_book2_pro_13_i5_1240p_8gb_256gb/hsz_1-50.html,179 900 Ft,IX. kerület, 2024-04-28 20:08,Danubius L
6563731,"DOBOZOS Lenovo ThinkPad T14s Gen 3:R7 PRO 6850U,32GB DDR5,2TB,vil.HU bill,Radeon680M,400nit 100%sRGB",https://hardverapro.hu/apro/dobozos_lenovo_thinkpad_t14s_gen_3_r7_pro_6850u_32_2/hsz_1-50.html,499 900 Ft,IX. kerület, 2024-05-21 16:22,Danubius L
6561114,MSI VR630X-236 laptop eladó,https://hardverapro.hu/apro/msi_vr630x-236_laptop_elado_3/hsz_1-50.html,7 000 Ft,XV. kerület, 2024-05-19 16:09,1tom
6555160,DELL INSPIRON 15 i5-5200U/8GB/120GB/500GB,https://hardverapro.hu/apro/dell_inspiron_15_i5-5200u_8gb_120gb_500gb/hsz_1-50.html,42 000 Ft,"Budapest, ...", 2024-05-14 13:47,Csabi001
6565510,"Garanciával: Dell USB-C dokkolók (K20A) WD19/ WD19S/ WD19DC + 130W, 180W, 240W töltők",https://hardverapro.hu/apro/garanciaval_dell_usb-c_dokkolok_k20a_wd19_wd19s_wd_3/hsz_1-50.html,29 990 Ft,"XIII. kerület, ...", 2024-05-23 07:30,KTM-950
6565508,Dell Latitude E7450 - i7-5600U - 1X8GB RAM - ÚJ 256GB mSATA SSD - FullHD Kijelző,https://hardverapro.hu/apro/dell_latitude_e7450_i7-5600u_1x8gb_ram_uj_256gb_ms/hsz_1-50.html,43 000 Ft,XXI. kerület, 2024-05-23 07:28,matecrk
6558869,HP OMEN 17-W005NH laptop eladó,https://hardverapro.hu/apro/hp_omen_17-w005nh_laptop_elado/hsz_1-50.html,130 000 Ft,Budapest, 2024-05-17 14:58,Garfield.37
6533336,ASUS ROG G751JY-T7389D notebook,https://hardverapro.hu/apro/asus_rog_g751jy-t7389d_notebook/hsz_1-50.html,115 000 Ft,"Debrecen, ...", 2024-04-26 00:23,peleijozsef
6544188,Lenovo Legion gamer laptop,https://hardverapro.hu/apro/lenovo_legion_gamer_laptop_6/hsz_1-50.html,160 000 Ft,"Miskolc, ...", 2024-05-05 12:32,pillango
6544188,Lenovo Legion gamer laptop,https://hardverapro.hu/apro/lenovo_legion_gamer_laptop_6/hsz_1-50.html,160 000 Ft,"Miskolc, ...", 2024-05-05 12:32,pillango
6564770,Samsung (I3-as )Laptop eladó!,https://hardverapro.hu/apro/samsung_i3-as_laptop_elado/hsz_1-50.html,39 990 Ft,Miskolc, 2024-05-22 13:53,Jackie_Chan
6554153,Lenovo Ideapad 3 gyári sztereó hangszóró alkatrész,https://hardverapro.hu/apro/lenovo_ideapad_3_gyari_sztereo_hangszoro_alkatresz/hsz_1-50.html,5 000 Ft,Kaposvár, 2024-05-13 16:17,zsoltee53
6554145,Lenovo Ideapad 3 gyári touchpad alkatrész,https://hardverapro.hu/apro/lenovo_ideapad_3_gyari_touchpad_alkatresz/hsz_1-50.html,8 000 Ft,Kaposvár, 2024-05-13 16:14,zsoltee53
6564303,"Dell Latitude E6420, E5530, E5450, E6540, E5550, E5570, 7480 alaplapok és OptiPlex alaplapok+ táp",https://hardverapro.hu/apro/dell_latitude_e6420_e5530_e5450_e6540_e5550_e5570_8/hsz_1-50.html,6 000 Ft,"XIII. kerület, ...", 2024-05-22 07:45,KTM-950
6554762,"MacBook kompatibilis dokkolók, DisplayLink 4K, USB-C, Type-C",https://hardverapro.hu/apro/macbook_kompatibilis_dokkolok_displaylink_4k_usb-c_9/hsz_1-50.html,32 990 Ft,"XIII. kerület, ...", 2024-05-14 07:22,KTM-950
6543849,"Garanciális gamer Acer Aspire 7 laptop (WIN10 Pro vagy WIN11. 1TB/SSD, 16GB/RAM, GTX1650/4GB)",https://hardverapro.hu/apro/elado_garancialis_acer_aspire_7_win10_pro_vagy_win/hsz_1-50.html,180 000 Ft,"Békéscsaba, ...", 2024-05-05 07:17,Gyema
6561671,"Dell D6000 univerzális dokkoló USB-C/ USB-A, DisplayLink & Dell WD15 (K17A) USB-C + 130-180W töltő",https://hardverapro.hu/apro/dell_d6000_univerzalis_dokkolo_usb-c_usb-a_display_sj3m/hsz_1-50.html,32 990 Ft,"XIII. kerület, ...", 2024-05-20 09:07,KTM-950
6557275,"Dell USB-C, Thunderbolt 3, TB3, TB4 dokkolók (K20A) WD19TB/ WD19TBS/ WD22TB4, (K16A) TB16/ TB18DC",https://hardverapro.hu/apro/dell_usb-c_thunderbolt_3_tb3_tb4_dokkolok_k20a_wd1_5/hsz_1-50.html,19 990 Ft,"XIII. kerület, ...", 2024-05-16 09:38,KTM-950
6544984,"DELL, HP gyári töltők, sok db. 7,4x5mm - 4,5x3mm",https://hardverapro.hu/apro/dell_hp_gyari_toltok_sok_db_7_4x5mm_4_5x3mm_4/hsz_1-50.html,4 000 Ft,Eger, 2024-05-06 08:14,KTM-950
6545001,Lenovo ThinkPad dokkolók: USB-C 40A9/ 40AY/ 40AS/ Thunderbolt 3 40AC/ Hybrid USB-C DisplayLink 40AF,https://hardverapro.hu/apro/lenovo_thinkpad_dokkolok_usb-c_40a9_40ay_40as_thun_6/hsz_1-50.html,20 000 Ft,"XIII. kerület, ...", 2024-05-06 08:28,KTM-950
6530873,"Dell DA305 6-in-1/ DA310 7-in-1 multiport adapter, USB-C dokkoló (új)",https://hardverapro.hu/apro/dell_da305_6-in-1_da310_7-in-1_multiport_adapter_u_4/hsz_1-50.html,17 000 Ft,"XIII. kerület, ...", 2024-04-24 07:38,KTM-950
6540488,"HP Probook 6470b (3. gen i5, 4GB RAM, NO HDD/SSD, Intel HD)",https://hardverapro.hu/apro/hp_probook_6470b_3_gen_i5_4gb_ram_no_hdd_ssd_intel/hsz_1-50.html,17 000 Ft,"XXI. kerület, ...", 2024-05-02 10:26,zarayg
6537590,"HP ProBook 6560b (2.gen i5, 4GB RAM, NO HDD/SSD, Intel HD)",https://hardverapro.hu/apro/hp_probook_6560b_2_gen_i5_4gb_ram_250gb_samsung_ss/hsz_1-50.html,17 000 Ft,"XXI. kerület, ...", 2024-04-29 16:04,zarayg
6537595,"HP Probook 6570b (3. gen i5, 4GB RAM, NO HDD/SSD, Intel HD)",https://hardverapro.hu/apro/hp_probook_6570b_3_gen_i5_4gb_ram_250gb_samsung_ss/hsz_1-50.html,17 000 Ft,"XXI. kerület, ...", 2024-04-29 16:07,zarayg
6522851,"FÓLIÁS HP EliteBook 840 G6:i5 8365U,8-16GB,256GB SSD,14""FHD,vil.MAGYAR bill,WWAN 4G+AJÁNDÉK HP táska",https://hardverapro.hu/apro/folias_hp_elitebook_840_g6_i5_8365u_8-16gb_256gb_s/hsz_1-50.html,119 900 Ft,IX. kerület, 2024-04-17 22:55,Danubius L
6537956,HP Elitebook üzleti laptop billentyűzet,https://hardverapro.hu/apro/hp_elitebook_uzleti_laptop_billentyuzet/hsz_1-50.html,9 999 Ft,"Budapest, ...", 2024-04-29 20:48,halalfalo
6537950,2GB DDR3L RAM,https://hardverapro.hu/apro/2gb_ddr3l_ram_3/hsz_1-50.html,1 499 Ft,"Budapest, ...", 2024-04-29 20:45,halalfalo
6562808,"HP Compaq 6830S 17"" laptop eladó!",https://hardverapro.hu/apro/hp_compaq_6830s_17_laptop_elado/hsz_1-50.html,39 000 Ft,XIV. kerület, 2024-05-20 21:04,d1995
6560644,i-tec USB-C/Thunderbolt 3 (C31TRIPLEDOCKPD) dokkoló,https://hardverapro.hu/apro/i-tec_usb-c_thunderbolt_3_c31tripledockpd_dokkolo_2/hsz_1-50.html,34 990 Ft,XVII. kerület, 2024-05-19 10:36,Windex
6539767,"ASUS ZenBook Flip 13.3"" , i7-1065G7, 16GB DDR4 3733 MHz RAM, 512GB SSD (UX363JA)",https://hardverapro.hu/apro/asus_zenbook_flip_13_3_i7-1065g7_16gb_ddr4_3733_mh_2/hsz_1-50.html,200 000 Ft,XX. kerület, 2024-05-01 15:04,norbi91112
6565495,Asus X51H hibás laptop,https://hardverapro.hu/apro/asus_x51h_hibas_laptop/hsz_1-50.html,5 990 Ft,"Bonyhád, ...", 2024-05-23 07:11,Taki84
6565494,Dell Latitude E7450 TOUCH - i7-5600U - 1X8GB RAM - ÚJ 256GB mSATA SSD - FullHDTouch,https://hardverapro.hu/apro/dell_latitude_e7450_touch_i7-5600u_1x8gb_uj_256gb/hsz_1-50.html,37 000 Ft,XXI. kerület, 2024-05-23 07:10,matecrk
6405248,Eladó HP OMEN AMD Ryzen 7 5800H Nvidia RTX 3070 1TB 32GB 2025.03.13-ig Garanciás!,https://hardverapro.hu/apro/elado_hp_omen_amd_ryzen_7_5800h_nvidia_rtx_3070_20/hsz_1-50.html,350 000 Ft,Dombóvár, 2024-01-23 14:23,orsolyanora
6537888,GTX 980m 8gb 256bites VGA-s MSI Gamer Laptop eladó,https://hardverapro.hu/apro/gtx_980m_8gb_256bites_vga-s_msi_gamer_laptop_elado/hsz_1-50.html,160 000 Ft,Debrecen, 2024-04-29 19:50,Dragonman1
6544196,Magyar Gamer Laptop új állapotban!,https://hardverapro.hu/apro/magyar_gamer_laptop_uj_allapotban/hsz_1-50.html,140 000 Ft,Debrecen, 2024-05-05 12:41,Dragonman1
6552188,"HIBÁS Asus ROG Zephyrus G14 - R9 4900HS, 8 Gb RAM, 500 Gb SSD, RTX 2060, 14"" 120 Hz IPS, US",https://hardverapro.hu/apro/hibas_asus_zephyrus_g14_ryzen_9_4800hs_16_gb_ram_5/hsz_1-50.html,100 000 Ft,"XV. kerület, ...", 2024-05-12 10:24,BalageK
6562402,"Több db Dell Latitude 5490 8 gen i5 8gb ddr4 256gb M.2 14,1 FHD IPS csere is",https://hardverapro.hu/apro/tobb_db_dell_latitude_5490_8_gen_i5_8gb_ddr4_256gb/hsz_1-50.html,59 999 Ft,Szigetvár, 2024-05-20 16:42,Sziget PC
6558379,RYZEN 7 PRO 2700U 16GB DDR4 256GB NVME SSD VEGA 10 2 AKKU W11,https://hardverapro.hu/apro/ryzen_7_pro_2700u_16gb_ddr4_256gb_nvme_ssd_vega_10/hsz_1-50.html,95 000 Ft,Szigetvár, 2024-05-17 06:31,Sziget PC
6562992,Asus laptop,https://hardverapro.hu/apro/asus_laptop_ejvs/hsz_1-50.html,15 000 Ft,Budapest, 2024-05-21 04:53,phormaone
6564148,"DELL Latitude E4300 billentyűzet, jól működik",https://hardverapro.hu/apro/dell_latitude_e4300_billentyuzet_jol_mukodik_2/hsz_1-50.html,3 000 Ft,Budapest, 2024-05-21 22:11,sullenberger
6558394,"Bomba áron DeLL Precision 3560 workstation, üzletből, I7-1165G7/32GRAM/512SSD/Nvidia T500/FULLHD IPS",https://hardverapro.hu/apro/bomba_aron_dell_precision_3560_workstation_uzletbo_3/hsz_1-50.html,319 900 Ft,II. kerület, 2024-05-17 07:32,bandix
6565492,Dell Latitude 7400 - i5-8365U - 16GB RAM - FullHD - ÚJ 250GB M.2 NVMe SSD,https://hardverapro.hu/apro/dell_latitude_7400_i5-8365u_16gb_ram_fullhd_uj_250/hsz_1-50.html,65 000 Ft,XXI. kerület, 2024-05-23 07:03,matecrk
6547237,Baseus ucn3277 5in1 HUB,https://hardverapro.hu/apro/baseus_ucn3277_5in1_hub/hsz_1-50.html,6 000 Ft,X. kerület, 2024-05-07 20:34,drpityi
6551101,"Vadonatúj Chuwi CoreBook Pro 13"" 2K-IPS",https://hardverapro.hu/apro/vadonatuj_chuwi_corebook_pro_13_2k-ips/hsz_1-50.html,110 000 Ft,Budapest, 2024-05-11 09:16,gbart123
6561658,Acer Swift 3 SF314-43 hatmagos laptop,https://hardverapro.hu/apro/acer_swift_3_sf314-43_hatmagos_laptop_2/hsz_1-50.html,110 000 Ft,Budapest, 2024-05-20 08:57,Trust God
6535736,Lenovo Legion 5 Garanciás! RTX 3060 6GB/Ryzen 5 5600H/16Gb/1TB/165Hz,https://hardverapro.hu/apro/lenovo_legion_5_garancias_rtx_3060_6gb_ryzen_5_560/hsz_1-50.html,255 000 Ft,Debrecen, 2024-04-28 09:11,Criss00
6356220,"Leárazva! Surface Laptop Studió, legerősebb konfig, 10+ óra akkuidő, számlával, bontatlan",https://hardverapro.hu/apro/surface_laptop_studio_vadi_uj_szamlaval_garanciava/hsz_1-50.html,1 079 000 Ft,Budapest, 2023-12-19 08:52,K.Tomee
5939666,"15,6""-os Dell Latitude laptopok: E6540, E5550, E5570, 5580, 5590, 5510",https://hardverapro.hu/apro/15_6_os_dell_latitude_laptopok_e5530_e6540_e5570_5/hsz_1-50.html,70 000 Ft,"XIII. kerület, ...", 2023-02-12 11:59,KTM-950
6238377,"Hp USB-C/Thunderbolt dokkolók: Universal, G2, G4, G5, HP Elite/Zbook Thunderbolt 3/ Thunderbolt 4 G4",https://hardverapro.hu/apro/hp_usb-c_thunderbolt_dokkolok_universal_g2_g5_hp_e/hsz_1-50.html,19 990 Ft,"XIII. kerület, ...", 2023-09-26 20:06,KTM-950
5746672,"14""-os Dell Latitude 5480, 5490, 7480, 7490, E5450, E7440, E7450 MAGYAR billentyűzetek!",https://hardverapro.hu/apro/14_os_dell_latitude_5480_5490_e5430_e6430_e5440_e5/hsz_1-50.html,54 990 Ft,"XIII. kerület, ...", 2022-10-02 10:18,KTM-950
6547654,Lenovo Ideapad 110-15iSK!,https://hardverapro.hu/apro/lenovo_ideapad_110-15isk_3/hsz_1-50.html,35 000 Ft,Dombóvár, 2024-05-08 10:00,moongoose
6560372,"Huawei MateBook D15 15,6"" Ryzen7, 512GB SSD, 8GB - 159.999,-",https://hardverapro.hu/apro/huawei_matebook_d15_15_6_ryzen7_512gb_ssd_8gb_169/hsz_1-50.html,159 999 Ft,Körmend, 2024-05-18 21:08,MartinHU
6536631,Lenovo Thinkpad X270 foxpost az árban!,https://hardverapro.hu/apro/lenovo_thinkpad_x270_spjs/hsz_1-50.html,47 990 Ft,Szeged, 2024-04-28 19:50,pintyesz
6562232,Kifogástalan MAGYAR Lenovo T470 laptopom (Core I5 16Gb DDR4) eladó hivatalos Windows 10!,https://hardverapro.hu/apro/kifogastalan_magyar_lenovo_t470_laptopom_elado_hiv/hsz_1-50.html,58 000 Ft,XV. kerület, 2024-05-20 14:49,szekfizsolt
6562375,Villámgyors MAGYAR 11.gen Lenovo E14 laptopom (1135G7 16Gb 700Gb SSD) 8 hónap gyártói GARANCIA!,https://hardverapro.hu/apro/kifogastalan_11_gen_lenovo_e14_laptopom_8_honap_gy/hsz_1-50.html,138 000 Ft,XV. kerület, 2024-05-20 16:19,szekfizsolt
6549474,Új Acer Swift1 SF114-34-P0Y0 laptop ezüst színben. 20000Ft engedmény!,https://hardverapro.hu/apro/uj_acer_swift1_sf114-34-p0y0_laptop_ezust_szinben/hsz_1-50.html,94 900 Ft,Tatabánya, 2024-05-09 17:51,interrex
6550509,"Dell WD19S dokkoló + 180W töltő, féláron, posta-, GLS- és Foxpostautomata az árban",https://hardverapro.hu/apro/dell_wd19s_dokkolo_180w_tolto_felaron_posta_gls_es/hsz_1-50.html,33 990 Ft,Székesfehérvár, 2024-05-10 16:03,echterion
6548543,"Dell M6800 I7, K3100M",https://hardverapro.hu/apro/dell_m6800_i7_k3100m_3/hsz_1-50.html,149 999 Ft,XI. kerület, 2024-05-08 20:46,jojoando
6550509,"Dell WD19S dokkoló + 180W töltő, féláron, posta-, GLS- és Foxpostautomata az árban",https://hardverapro.hu/apro/dell_wd19s_dokkolo_180w_tolto_felaron_posta_gls_es/hsz_1-50.html,33 990 Ft,Székesfehérvár, 2024-05-10 16:03,echterion
6548543,"Dell M6800 I7, K3100M",https://hardverapro.hu/apro/dell_m6800_i7_k3100m_3/hsz_1-50.html,149 999 Ft,XI. kerület, 2024-05-08 20:46,jojoando
6548369,"Dell 3590 vostro, Intel I5, AMD VGA",https://hardverapro.hu/apro/dell_3590_vostro_intel_i5_amd_vga/hsz_1-50.html,119 999 Ft,XI. kerület, 2024-05-08 18:32,jojoando
6549919,"ACER Aspire Vero/2026.01.27-ig GARI!!!/i5 4MAG/15,6'' FHD IPS/8GB/512 GB PCIe SSD/WIN11H",https://hardverapro.hu/apro/acer_aspire_vero_2026_01_27-ig_gari_i5_4mag_15_6_f/hsz_1-50.html,159 990 Ft,"Debrecen, ...", 2024-05-10 07:46,viktorka83
6549915,"ACER Aspire 5 15,6'' FHD IPS 8GB 512 GB PCIe SSD+1TB HDD 2GB VGA KARCMENTES!!!",https://hardverapro.hu/apro/acer_aspire_5_15_6_fhd_ips_8gb_512_gb_pcie_ssd_1tb_3/hsz_1-50.html,79 990 Ft,"Debrecen, ...", 2024-05-10 07:42,viktorka83
6547645,Acer Swift 3/I3-1005G1/8 GB Ddr4/256 GB Nvme/ Full HD Ips/ Jó aksi,https://hardverapro.hu/apro/acer_swift_3_i3-1005g1_8_gb_ddr4_256_gb_nvme_full/hsz_1-50.html,67 000 Ft,XXI. kerület, 2024-05-08 09:50,daniszlo
6558867,"ASUS Zenbook 14 UX425EA (i7 1165G7, 16GB, 512GB, 14"")",https://hardverapro.hu/apro/asus_zenbook_14_ux425ea_i7_1165g7_16gb_512gb_14/hsz_1-50.html,230 000 Ft,Nyíregyháza, 2024-05-17 14:57,marcellszabo
6556381,Lenovo Thinkpad T590 - i5 8365U/8GB/256GB SSD,https://hardverapro.hu/apro/lenovo_thinkpad_t590_i5_8365u_8gb_256gb_ssd/hsz_1-50.html,108 000 Ft,Dunaújváros, 2024-05-15 13:30,LaptopSystem
6531100,Dell XPS 7590 ultrahordozható laptop Core i7 9750H/16GB/512GB Nvme Legjobb ÁR!!!!,https://hardverapro.hu/apro/dell_xps_7590_ultrahordozhato_laptop_10_most_202_5/hsz_1-50.html,225 000 Ft,Dunaújváros, 2024-04-24 10:37,LaptopSystem
6539175,Lenovo ThinkPad T490 - i5 8365u/8GB/256GB SSD/Windows/FHD/ Számla és Garancia,https://hardverapro.hu/apro/lenovo_thinkpad_t490_i5_8365u_8gb_256gb_ssd_window_8/hsz_1-50.html,103 540 Ft,Dunaújváros, 2024-05-01 05:25,LaptopSystem
6564993,Clevo M57A 17 Notebook alkatrésznek!,https://hardverapro.hu/apro/clevo_m57a_17_notebook_alkatresznek/hsz_1-50.html,2 000 Ft,"Budapest, ...", 2024-05-22 17:00,deszkás
6547562,"Microsoft Surface Pro 5 12"" Tablet i5-7300U/8GB/256GB NVME SSD/webcam/2736x1824",https://hardverapro.hu/apro/microsoft_surface_pro_5_12_tablet_i5-7300u_8gb_256/hsz_1-50.html,76 490 Ft,Dunaújváros, 2024-05-08 08:45,LaptopSystem
6533477,"Legjobb ÁR!!!HP EliteBook 640 G9 Ezüst (14"" / Intel i5-1235U / 16GB / 512GB SSD / Win 11 Pro)",https://hardverapro.hu/apro/hp_elitebook_640_g9_ezust_14_intel_i5-1235u_16gb_5/hsz_1-50.html,192 090 Ft,Dunaújváros, 2024-04-26 09:24,LaptopSystem
6563044,Dell Latitude 7420-i7 1185g7/16GB/512GB SSD/Windows 11 -,https://hardverapro.hu/apro/dell_latitude_7420-i7_1185g7_16gb_512gb_ssd_window_4/hsz_1-50.html,191 990 Ft,Dunaújváros, 2024-05-21 07:45,LaptopSystem
6563045,Dell Precioson M4800 Munkaállomás HUN BILL,https://hardverapro.hu/apro/dell_precioson_m4800_munkaallomas_hun_bill/hsz_1-50.html,94 500 Ft,Dunaújváros, 2024-05-21 07:46,LaptopSystem
6564287,MICROSOFT SURFACE Laptop 2 - i7-8650U/16GB/512SSD/Windows,https://hardverapro.hu/apro/microsoft_surface_laptop_2_i7-8650u_16gb_512ssd_wi/hsz_1-50.html,126 990 Ft,Dunaújváros, 2024-05-22 07:01,LaptopSystem
6564694,"HP Compaq nx6325 15 ""Retro"" Notebook",https://hardverapro.hu/apro/hp_compaq_nx6325_15_retro_notebook/hsz_1-50.html,4 990 Ft,"Budapest, ...", 2024-05-22 13:09,deszkás
6533459,"Microsoft Surface Pro 4 12"" Touch i5-6300U/8GB/256GB NVME SSD/webcam/2736x1824",https://hardverapro.hu/apro/microsoft_surface_go_2_tablet/hsz_1-50.html,64 690 Ft,Dunaújváros, 2024-04-26 09:10,LaptopSystem
6536899,Dell WD15 type-c dokkoló 130W-os töltővel ÁFÁ-s,https://hardverapro.hu/apro/dell_wd15_type-c_dokkolo_130w-os_toltovel_afa-s/hsz_1-50.html,20 000 Ft,Dunaújváros, 2024-04-29 06:49,LaptopSystem
6564018,Eladó Asus K3402ZA OLED,https://hardverapro.hu/apro/elado_asus_k3402za_olled/hsz_1-50.html,220 000 Ft,"Budakalász, ...", 2024-05-21 20:09,Xadu91
6535639,Eladó hp 2570p,https://hardverapro.hu/apro/elado_hp_2570p_2/hsz_1-50.html,24 990 Ft,Gödöllő, 2024-04-28 04:56,Boxi88
6557494,"Dell G3 3590 15,6"" / Intel Core i5-9300H / 8GB RAM / 512GB SSD / GTX1660Ti 6GB gamer laptop eladó",https://hardverapro.hu/apro/dell_g3_3590_15_6_intel_core_i5-9300h_8gb_ram_512g/hsz_1-50.html,160 000 Ft,IV. kerület, 2024-05-16 12:22,WickedOne
6536714,Dell Latitude 5510 - i7 10610U - 16gb Ram - 512gb SSD NVME - FullHd IPS Érintő kijelző,https://hardverapro.hu/apro/dell_latitude_5510_i7_10610u_16gb_ram_512gb_ssd_nv_2/hsz_1-50.html,95 000 Ft,XVIII. kerület, 2024-04-28 21:11,YAKEN
6562957,HP NC4400 12 laptop,https://hardverapro.hu/apro/hp_nc4400_12_laptop/hsz_1-50.html,15 000 Ft,Győr, 2024-05-20 23:35,Szanyotamas
6542378,Dell VOSTRO 3590 Üzleti Laptop Intel 10.Gen 512 SSD.,https://hardverapro.hu/apro/dell_vostro_3590_uzleti_laptop_intel_10_gen_512_ss/hsz_1-50.html,105 000 Ft,Debrecen, 2024-05-03 19:37,fatika91
6557573,Lenovo Thinkpad x230 donornak,https://hardverapro.hu/apro/q_dhcu/hsz_1-50.html,15 000 Ft,Gyula, 2024-05-16 13:25,Papooo
6565469,Lenovo Ideapad Flex 5 ALC05,https://hardverapro.hu/apro/lenovo_ideapad_flex_5_alc05/hsz_1-50.html,157 500 Ft,IV. kerület, 2024-05-23 06:36,bKrinyo
6533283,HP Pavilion x360 i3-8130U - 8GB RAM - 128GB M.2 SSD - Windows 10/11 - érintőképernyő,https://hardverapro.hu/apro/hp_pavilion_x360_i3-8130u_8gb_ram_128gb_m_2_ssd_1t/hsz_1-50.html,59 000 Ft,"II. kerület, ...", 2024-04-25 22:46,aprodok
5142412,"Olcsó laptopok nagyon jó áron, Dell HP, Lenovo, Fujitsu 2.-ik generációtól felfelé",https://hardverapro.hu/apro/intel_core_i7-7700k_4_2_ghz_4_mag_8_szal_8_mb_cach/hsz_1-50.html,57 900 Ft,Debrecen, 2021-06-02 16:25,ebyte
